state,yr,qtr,index_nsa,index_sa,Warning
VA,2007,1,246.86,247.38,
VA,2007,2,250.09,247.19,
VA,2007,3,246.63,244.00,
VA,2007,4,236.87,237.53,
VA,2008,1,233.18,234.09,
VA,2008,2,228.42,225.45,
VA,2008,3,222.79,220.20,
VA,2008,4,210.01,210.66,
VA,2009,1,210.62,211.92,
VA,2009,2,214.72,211.62,
VA,2009,3,214.99,212.27,
VA,2009,4,213.92,214.61,
VA,2010,1,208.02,209.84,
VA,2010,2,214.28,210.84,
VA,2010,3,209.48,206.66,
VA,2010,4,204.18,204.89,
VA,2011,1,199.25,201.38,
VA,2011,2,204.78,201.15,
VA,2011,3,205.21,202.47,
VA,2011,4,199.98,200.68,
VA,2012,1,200.28,202.64,
VA,2012,2,208.46,204.52,
VA,2012,3,209.16,206.42,
VA,2012,4,208.73,209.57,
VA,2013,1,207.24,209.58,
VA,2013,2,218.69,214.48,
VA,2013,3,218.07,215.39,
VA,2013,4,213.44,214.31,
VA,2014,1,213.85,216.08,
VA,2014,2,221.25,216.98,
VA,2014,3,220.67,218.16,
VA,2014,4,220.41,221.32,
VA,2015,1,219.36,221.34,
VA,2015,2,226.26,221.99,
VA,2015,3,225.73,223.44,
VA,2015,4,224.96,225.75,
VA,2016,1,226.32,228.11,
VA,2016,2,234.51,230.26,
VA,2016,3,234.89,232.68,
VA,2016,4,233.83,234.61,
VA,2017,1,234.52,236.01,
VA,2017,2,244.19,240.00,
VA,2017,3,244.72,242.60,
VA,2017,4,243.46,244.16,
VA,2018,1,248.13,249.48,
VA,2018,2,254.53,250.32,
VA,2018,3,255.43,253.29,
VA,2018,4,255.29,256.13,
VA,2019,1,257.00,257.98,
VA,2019,2,266.43,262.29,
VA,2019,3,267.53,265.31,
VA,2019,4,268.50,269.51,
VA,2020,1,275.26,275.95,
VA,2020,2,279.12,274.97,
VA,2020,3,288.40,285.95,
VA,2020,4,296.85,298.23,
VA,2021,1,307.10,307.40,
VA,2021,2,325.03,320.49,
VA,2021,3,333.06,330.16,
VA,2021,4,337.42,339.15,
VA,2022,1,355.55,355.65,
VA,2022,2,372.29,367.21,
VT,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1991,2,99.91,99.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1991,3,98.51,98.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1991,4,98.47,98.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1992,1,100.03,100.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1992,2,101.13,100.66,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1992,3,100.35,100.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1992,4,101.21,101.65,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1993,1,101.34,101.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1993,2,101.59,101.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1993,3,100.66,100.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1993,4,101.83,102.27,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1994,1,102.13,102.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1994,2,102.57,101.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1994,3,102.77,102.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1994,4,99.58,100.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1995,1,97.75,98.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1995,2,103.52,102.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1995,3,102.59,102.40,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1995,4,98.38,98.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1996,1,105.07,105.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1996,2,104.27,103.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1996,3,102.26,101.91,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1996,4,102.22,102.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,1,101.69,102.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,2,101.78,101.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,3,103.39,102.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,4,103.53,103.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,1,104.23,105.25,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,2,106.06,105.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,3,107.19,106.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,4,109.01,109.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,1,107.13,108.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,2,112.16,112.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,3,116.03,115.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,4,115.93,115.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,1,117.63,119.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,2,120.92,120.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,3,124.91,123.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,4,126.87,126.95,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,1,127.36,129.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,2,134.82,134.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,3,136.24,134.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,4,138.15,138.25,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,1,139.89,142.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,2,144.63,144.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,3,149.09,147.66,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,4,149.71,149.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,1,149.64,152.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,2,155.06,154.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,3,161.22,159.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,4,164.07,164.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,1,167.41,170.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,2,179.87,178.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,3,183.89,182.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,4,188.44,188.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,1,191.59,194.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,2,200.19,198.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,3,206.76,205.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,4,208.26,208.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,1,204.50,207.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,2,214.49,212.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,3,215.15,214.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,4,217.42,217.79,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,1,212.93,215.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,2,218.91,217.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,3,219.47,218.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,4,214.93,215.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,1,216.30,218.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,2,214.10,213.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,3,209.58,208.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,4,211.80,212.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,1,208.68,209.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,2,212.67,212.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,3,211.47,210.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,4,205.19,206.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,1,208.32,208.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,2,203.69,203.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,3,203.19,202.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,4,201.11,203.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,1,202.79,202.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,2,200.09,200.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,3,197.69,195.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,4,205.75,208.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,1,205.46,205.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,2,201.62,201.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,3,205.71,203.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,4,199.95,203.24,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,1,206.05,206.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,2,205.88,205.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,3,210.89,207.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,4,204.25,208.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,1,202.28,203.65,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,2,211.61,210.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,3,210.66,207.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,4,199.63,203.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,1,203.82,205.79,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,2,215.22,213.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,3,215.39,211.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,4,206.53,210.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,1,208.01,210.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,2,213.75,211.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,3,219.15,216.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,4,210.37,214.30,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,1,222.56,224.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,2,222.58,220.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,3,224.09,221.40,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,4,228.64,232.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,1,223.92,226.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,2,231.15,229.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,3,234.28,232.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,4,234.09,236.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,1,237.75,240.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,2,243.84,241.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,3,247.41,245.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,4,244.52,246.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,1,255.58,258.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,2,250.30,248.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,3,262.02,260.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,4,272.31,274.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,1,284.66,287.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,2,307.77,304.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,3,321.00,319.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,4,327.53,330.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,1,336.04,339.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,2,356.19,352.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WA,1991,1,100.00,100.00,
WA,1991,2,101.56,100.71,
WA,1991,3,101.99,100.65,
WA,1991,4,103.65,102.95,
WA,1992,1,103.83,103.83,
WA,1992,2,105.40,104.49,
WA,1992,3,107.52,106.12,
WA,1992,4,108.18,107.47,
WA,1993,1,108.25,108.26,
WA,1993,2,110.64,109.62,
WA,1993,3,112.89,111.42,
WA,1993,4,113.79,113.14,
WA,1994,1,114.91,114.91,
WA,1994,2,118.01,116.82,
WA,1994,3,119.20,117.65,
WA,1994,4,118.84,118.28,
WA,1995,1,119.77,119.75,
WA,1995,2,119.75,118.42,
WA,1995,3,120.72,119.17,
WA,1995,4,120.54,120.11,
WA,1996,1,120.65,120.57,
WA,1996,2,122.83,121.35,
WA,1996,3,123.70,122.19,
WA,1996,4,123.07,122.74,
WA,1997,1,124.15,123.97,
WA,1997,2,127.29,125.68,
WA,1997,3,129.54,128.05,
WA,1997,4,129.92,129.64,
WA,1998,1,132.69,132.37,
WA,1998,2,136.82,135.08,
WA,1998,3,138.13,136.62,
WA,1998,4,139.31,139.05,
WA,1999,1,141.25,140.77,
WA,1999,2,144.93,143.13,
WA,1999,3,146.31,144.79,
WA,1999,4,147.47,147.19,
WA,2000,1,149.71,149.10,
WA,2000,2,152.03,150.20,
WA,2000,3,153.41,151.86,
WA,2000,4,154.25,153.94,
WA,2001,1,156.86,156.17,
WA,2001,2,159.47,157.60,
WA,2001,3,161.48,159.84,
WA,2001,4,161.61,161.22,
WA,2002,1,164.41,163.75,
WA,2002,2,167.73,165.82,
WA,2002,3,168.90,167.06,
WA,2002,4,170.97,170.55,
WA,2003,1,173.06,172.51,
WA,2003,2,177.10,175.04,
WA,2003,3,180.73,178.63,
WA,2003,4,183.43,182.99,
WA,2004,1,188.77,188.38,
WA,2004,2,196.23,193.89,
WA,2004,3,201.58,199.07,
WA,2004,4,206.83,206.37,
WA,2005,1,213.09,212.87,
WA,2005,2,225.30,222.50,
WA,2005,3,236.32,233.23,
WA,2005,4,241.91,241.41,
WA,2006,1,249.94,249.89,
WA,2006,2,260.91,257.59,
WA,2006,3,266.78,263.10,
WA,2006,4,269.20,268.72,
WA,2007,1,275.21,275.37,
WA,2007,2,280.25,276.56,
WA,2007,3,281.23,277.21,
WA,2007,4,275.49,275.02,
WA,2008,1,269.61,269.98,
WA,2008,2,268.93,265.35,
WA,2008,3,262.23,258.25,
WA,2008,4,248.95,248.55,
WA,2009,1,246.48,247.15,
WA,2009,2,241.64,238.28,
WA,2009,3,237.22,233.44,
WA,2009,4,233.81,233.43,
WA,2010,1,231.20,232.19,
WA,2010,2,232.30,228.91,
WA,2010,3,228.22,224.33,
WA,2010,4,218.57,218.32,
WA,2011,1,210.58,211.84,
WA,2011,2,209.31,206.01,
WA,2011,3,207.29,203.54,
WA,2011,4,201.51,201.49,
WA,2012,1,200.77,202.15,
WA,2012,2,210.33,206.76,
WA,2012,3,214.48,210.48,
WA,2012,4,216.79,217.03,
WA,2013,1,218.54,220.14,
WA,2013,2,228.59,224.36,
WA,2013,3,236.18,231.86,
WA,2013,4,230.63,231.19,
WA,2014,1,232.65,234.23,
WA,2014,2,242.96,238.13,
WA,2014,3,247.23,242.96,
WA,2014,4,245.52,246.43,
WA,2015,1,251.79,253.13,
WA,2015,2,265.16,259.64,
WA,2015,3,269.07,264.77,
WA,2015,4,272.40,273.78,
WA,2016,1,278.52,279.40,
WA,2016,2,292.05,285.85,
WA,2016,3,297.64,293.34,
WA,2016,4,299.68,301.47,
WA,2017,1,308.86,309.06,
WA,2017,2,326.58,319.76,
WA,2017,3,330.84,326.51,
WA,2017,4,332.75,334.88,
WA,2018,1,346.01,345.50,
WA,2018,2,360.29,352.94,
WA,2018,3,362.93,358.62,
WA,2018,4,359.65,362.07,
WA,2019,1,368.67,367.34,
WA,2019,2,380.53,373.04,
WA,2019,3,384.93,380.77,
WA,2019,4,387.55,390.16,
WA,2020,1,401.20,399.12,
WA,2020,2,413.86,405.87,
WA,2020,3,427.90,423.78,
WA,2020,4,441.46,444.33,
WA,2021,1,467.06,464.03,
WA,2021,2,504.68,495.19,
WA,2021,3,518.76,514.25,
WA,2021,4,531.37,534.54,
WA,2022,1,568.49,564.59,
WA,2022,2,592.10,580.98,
WI,1991,1,100.00,100.00,
WI,1991,2,101.83,101.12,
WI,1991,3,103.53,102.57,
WI,1991,4,103.92,103.75,
WI,1992,1,105.33,105.34,
WI,1992,2,108.66,107.90,
WI,1992,3,110.14,109.12,
WI,1992,4,111.65,111.45,
WI,1993,1,113.55,113.58,
WI,1993,2,116.44,115.60,
WI,1993,3,119.15,118.07,
WI,1993,4,120.83,120.61,
WI,1994,1,123.06,123.11,
WI,1994,2,125.91,125.00,
WI,1994,3,127.26,126.07,
WI,1994,4,128.03,127.80,
WI,1995,1,128.79,128.88,
WI,1995,2,131.17,130.20,
WI,1995,3,133.09,131.81,
WI,1995,4,133.49,133.25,
WI,1996,1,133.83,133.99,
WI,1996,2,137.16,136.14,
WI,1996,3,137.82,136.43,
WI,1996,4,137.49,137.27,
WI,1997,1,138.39,138.62,
WI,1997,2,140.66,139.58,
WI,1997,3,142.66,141.18,
WI,1997,4,142.18,141.98,
WI,1998,1,143.02,143.30,
WI,1998,2,146.24,145.10,
WI,1998,3,148.47,146.88,
WI,1998,4,149.18,148.97,
WI,1999,1,150.22,150.55,
WI,1999,2,154.45,153.25,
WI,1999,3,156.49,154.80,
WI,1999,4,157.29,157.03,
WI,2000,1,159.83,160.23,
WI,2000,2,163.21,161.96,
WI,2000,3,165.99,164.20,
WI,2000,4,166.48,166.14,
WI,2001,1,168.21,168.66,
WI,2001,2,172.26,170.98,
WI,2001,3,174.90,172.97,
WI,2001,4,176.05,175.66,
WI,2002,1,176.72,177.24,
WI,2002,2,181.17,179.85,
WI,2002,3,185.30,183.21,
WI,2002,4,186.34,185.92,
WI,2003,1,187.95,188.55,
WI,2003,2,192.58,191.17,
WI,2003,3,196.35,194.05,
WI,2003,4,198.41,198.03,
WI,2004,1,200.99,201.69,
WI,2004,2,206.01,204.37,
WI,2004,3,210.88,208.40,
WI,2004,4,212.03,211.75,
WI,2005,1,211.77,212.53,
WI,2005,2,218.82,216.93,
WI,2005,3,222.16,219.53,
WI,2005,4,221.80,221.67,
WI,2006,1,222.89,223.72,
WI,2006,2,226.45,224.31,
WI,2006,3,227.56,224.92,
WI,2006,4,224.94,224.84,
WI,2007,1,224.32,225.25,
WI,2007,2,228.31,226.06,
WI,2007,3,227.11,224.46,
WI,2007,4,222.89,222.69,
WI,2008,1,220.32,221.48,
WI,2008,2,220.73,218.49,
WI,2008,3,218.45,215.80,
WI,2008,4,213.23,212.88,
WI,2009,1,214.78,216.24,
WI,2009,2,213.59,211.47,
WI,2009,3,211.11,208.28,
WI,2009,4,207.54,207.11,
WI,2010,1,202.77,204.54,
WI,2010,2,205.67,203.60,
WI,2010,3,205.22,202.16,
WI,2010,4,203.26,202.82,
WI,2011,1,192.85,194.92,
WI,2011,2,195.86,193.76,
WI,2011,3,197.26,194.03,
WI,2011,4,194.58,194.31,
WI,2012,1,191.85,194.19,
WI,2012,2,195.97,193.63,
WI,2012,3,198.51,195.12,
WI,2012,4,194.59,194.55,
WI,2013,1,194.60,197.07,
WI,2013,2,203.44,200.71,
WI,2013,3,205.91,202.40,
WI,2013,4,203.15,203.42,
WI,2014,1,201.00,203.49,
WI,2014,2,208.72,205.60,
WI,2014,3,210.73,207.28,
WI,2014,4,209.09,209.61,
WI,2015,1,210.42,212.89,
WI,2015,2,216.98,213.48,
WI,2015,3,218.04,214.65,
WI,2015,4,217.08,217.83,
WI,2016,1,218.57,220.93,
WI,2016,2,227.50,223.72,
WI,2016,3,229.99,226.54,
WI,2016,4,229.22,230.19,
WI,2017,1,230.94,233.18,
WI,2017,2,241.36,237.38,
WI,2017,3,244.55,240.91,
WI,2017,4,241.30,242.50,
WI,2018,1,246.80,248.98,
WI,2018,2,257.45,253.22,
WI,2018,3,260.68,256.77,
WI,2018,4,258.84,260.36,
WI,2019,1,261.11,263.24,
WI,2019,2,271.72,267.19,
WI,2019,3,276.92,272.78,
WI,2019,4,275.40,277.24,
WI,2020,1,280.03,282.18,
WI,2020,2,288.46,283.51,
WI,2020,3,297.89,293.48,
WI,2020,4,304.60,306.89,
WI,2021,1,311.88,314.13,
WI,2021,2,335.23,329.29,
WI,2021,3,344.46,339.47,
WI,2021,4,346.57,349.33,
WI,2022,1,359.96,362.53,
WI,2022,2,382.82,375.82,
WV,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,2,100.87,99.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,3,100.39,99.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,4,102.35,102.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,1,103.62,103.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,2,108.02,107.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,3,106.35,105.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,4,106.92,107.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,1,108.34,108.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,2,111.87,111.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,3,114.92,113.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,4,112.58,113.27,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,1,116.75,116.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,2,118.01,117.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,3,120.52,119.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,4,120.77,121.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,1,124.61,124.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,2,123.48,123.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,3,126.88,125.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,4,125.70,126.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,1,127.76,127.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,2,127.21,126.60,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,3,130.12,128.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,4,126.11,126.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,1,126.90,126.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,2,132.30,131.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
